LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
58.31121,-170.3781,K-21,41,2019,7/6/19 11:57,0.2049,7.5412,,Leptasterias arctica,80594,74,3.5,9,162,201901,123
58.65002,-171.07704,L-22,41,2019,7/6/19 16:54,0.0636,2.204,,Leptasterias arctica,80594,82,3.4,9.2,162,201901,125
58.6584,-174.27427,L-27,61,2019,7/15/19 17:50,0.0166,6.7331,,Leptasterias arctica,80594,157,3.8,11.3,162,201901,147
59.64903,-173.23965,O-25,43,2019,7/18/19 7:41,0.0231,3.2662,,Leptasterias arctica,80594,96,2.9,10.8,162,201901,158
60.15575,-172.36572,QP2423,43,2019,7/18/19 18:12,0.1467,9.896,,Leptasterias arctica,80594,58,3.6,8,162,201901,162
60.15574,-172.97577,QP2524,43,2019,7/19/19 7:40,0.0699,6.6734,,Leptasterias arctica,80594,60,2.9,7.1,162,201901,163
60.30535,-173.38023,Q-25,43,2019,7/19/19 12:07,0.0448,3.8786,,Leptasterias arctica,80594,63,2.8,9.4,162,201901,165
60.65047,-173.46578,R-25,41,2019,7/19/19 14:58,0.0054,0.4139,,Leptasterias arctica,80594,65,2.9,9.9,162,201901,166
61.64689,-175.08022,U-27,82,2019,7/28/19 7:37,0.002,0.1959,,Leptasterias arctica,80594,85,1,10.9,162,201901,192
61.99138,-175.15165,V-27,82,2019,7/28/19 10:12,0.0002,0.4191,,Leptasterias arctica,80594,80,0.4,10.8,162,201901,193
61.99953,-175.78022,V-28,82,2019,7/28/19 12:37,0.0051,0.5935,,Leptasterias arctica,80594,91,1.2,10.6,162,201901,194
59.82699,-172.26662,PO2423,43,2019,7/17/19 7:13,0.001,0.2004,,Leptasterias sp.,80595,76,2.3,11.3,94,201901,159
59.66747,-171.90611,O-23,43,2019,7/17/19 10:26,0.0279,4.2566,,Leptasterias sp.,80595,78,2.6,10.9,94,201901,160
59.65367,-171.25576,O-22,41,2019,7/17/19 13:17,0.1017,16.9803,,Leptasterias sp.,80595,72,2.7,10.8,94,201901,161
60.99968,-172.18875,S-23,41,2019,7/19/19 7:08,0.0049,0.4091,,Leptasterias sp.,80595,64,1.9,9.9,94,201901,168
61.66843,-174.40078,U-26,82,2019,7/28/19 10:15,0.0251,2.5569,,Leptasterias sp.,80595,77,0.3,10.6,94,201901,204
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,0.0557,1.3928,,Pseudarchaster sp.,80610,138,4.5,10.1,94,201901,109
55.99973,-168.22279,D-18,50,2019,6/23/19 15:43,0.0046,0.8412,,Pseudarchaster alascensis,80620,150,4.4,9.2,94,201901,77
56.00762,-167.63406,D-01,50,2019,6/23/19 18:35,0.0088,0.587,,Pseudarchaster alascensis,80620,132,4.5,9.8,94,201901,78
56.33384,-170.05454,E-21,50,2019,6/30/19 15:10,0.1422,2.575,,Pseudarchaster alascensis,80620,109,4.5,10.1,94,201901,110
56.00762,-167.63406,D-01,50,2019,6/23/19 18:35,0.0196,0.1957,scarlet sea star,Pseudarchaster parelii,80660,132,4.5,9.8,94,201901,78
56.33738,-167.61958,E-01,50,2019,6/24/19 7:11,0.003,0.1992,scarlet sea star,Pseudarchaster parelii,80660,128,4.6,9.6,94,201901,79
57.65889,-172.78308,I-25,61,2019,7/14/19 16:47,0.0141,0.2008,scarlet sea star,Pseudarchaster parelii,80660,119,4.1,11.5,94,201901,148
58.76205,-174.92225,L-28,61,2019,7/22/19 14:29,0.0547,0.3836,scarlet sea star,Pseudarchaster parelii,80660,141,3.8,10,94,201901,179
58.67524,-175.52778,L-29,61,2019,7/22/19 17:45,0.1538,1.086,scarlet sea star,Pseudarchaster parelii,80660,135,3.7,10.3,94,201901,180
58.98363,-175.7311,M-29,61,2019,7/23/19 7:44,0.0302,0.1829,scarlet sea star,Pseudarchaster parelii,80660,134,3.4,9.9,94,201901,181
59.32005,-175.7512,N-29,61,2019,7/23/19 10:22,0.0549,0.3924,scarlet sea star,Pseudarchaster parelii,80660,137,3.2,9.7,94,201901,182
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,0.0108,0.8323,scarlet sea star,Pseudarchaster parelii,80660,155,4.5,7.3,162,201901,68
57.69571,-173.4015,I-26,61,2019,7/14/19 15:49,0.0559,0.9019,scarlet sea star,Pseudarchaster parelii,80660,147,4,11.2,162,201901,142
58.32507,-173.56697,K-26,61,2019,7/15/19 12:23,0.0111,0.1847,scarlet sea star,Pseudarchaster parelii,80660,115,3.8,10.6,162,201901,145
58.33233,-174.28411,K-27,61,2019,7/15/19 15:19,0.043,0.3776,scarlet sea star,Pseudarchaster parelii,80660,155,4,10.9,162,201901,146
58.6584,-174.27427,L-27,61,2019,7/15/19 17:50,0.003,0.187,scarlet sea star,Pseudarchaster parelii,80660,157,3.8,11.3,162,201901,147
58.65356,-173.62373,L-26,61,2019,7/16/19 7:41,0.0072,0.1797,scarlet sea star,Pseudarchaster parelii,80660,127,3.8,11.5,162,201901,148
55.33839,-166.96766,B-02,50,2019,6/23/19 10:17,0.0066,0.1821,red bat star,Ceramaster japonicus,80729,140,4.6,9.1,162,201901,70
56.00762,-167.63406,D-01,50,2019,6/23/19 18:35,0.0391,0.1957,orange bat sea star,Ceramaster patagonicus,80730,132,4.5,9.8,94,201901,78
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,0.007,0.199,orange bat sea star,Ceramaster patagonicus,80730,138,4.5,10.1,94,201901,109
57.31138,-169.59472,H-20,42,2019,7/3/19 14:10,0.0123,0.8365,,Solaster sp.,81060,61,4.4,8.6,94,201901,118
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,0.0379,0.2081,,Solaster sp.,81060,155,4.5,7.3,162,201901,68
60.00824,-173.29398,P-25,43,2019,7/18/19 12:39,0.5532,0.7607,,Solaster sp.,81060,75,2.4,10.2,162,201901,160
60.30535,-173.38023,Q-25,43,2019,7/19/19 12:07,1.6333,2.1548,,Solaster sp.,81060,63,2.8,9.4,162,201901,165
60.65047,-173.46578,R-25,41,2019,7/19/19 14:58,0.1432,0.207,,Solaster sp.,81060,65,2.9,9.9,162,201901,166
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,0.2855,0.5969,grooved sea star,Crossaster borealis,81092,138,4.5,10.1,94,201901,109
60.64665,-178.18719,R-32,61,2019,7/26/19 13:44,0.0433,0.4334,grooved sea star,Crossaster borealis,81092,160,3,10.1,162,201901,185
56.65488,-169.52498,F-20,32,2019,7/3/19 7:11,0.0422,0.6428,rose sea star,Crossaster papposus,81095,80,6.1,8.5,94,201901,115
57.31138,-169.59472,H-20,42,2019,7/3/19 14:10,0.0368,0.8365,rose sea star,Crossaster papposus,81095,61,4.4,8.6,94,201901,118
59.49626,-172.86179,ON2524,43,2019,7/16/19 9:56,0.0775,1.1856,rose sea star,Crossaster papposus,81095,94,3,11.1,94,201901,155
59.65889,-172.57127,O-24,43,2019,7/16/19 13:04,0.0448,2.8914,rose sea star,Crossaster papposus,81095,84,2.8,11,94,201901,156
59.83152,-172.91294,PO2524,43,2019,7/16/19 18:59,0.3077,15.3273,rose sea star,Crossaster papposus,81095,80,2.4,10.7,94,201901,158
59.82699,-172.26662,PO2423,43,2019,7/17/19 7:13,0.005,0.2004,rose sea star,Crossaster papposus,81095,76,2.3,11.3,94,201901,159
59.66747,-171.90611,O-23,43,2019,7/17/19 10:26,0.03,0.5804,rose sea star,Crossaster papposus,81095,78,2.6,10.9,94,201901,160
59.97039,-171.30051,P-22,41,2019,7/17/19 16:01,0.001,0.2016,rose sea star,Crossaster papposus,81095,69,2.4,10.8,94,201901,162
60.0023,-171.93329,P-23,43,2019,7/17/19 18:52,0.0757,3.4278,rose sea star,Crossaster papposus,81095,66,2.5,10.6,94,201901,163
60.31376,-172.06412,Q-23,43,2019,7/18/19 7:12,0.4596,27.789,rose sea star,Crossaster papposus,81095,59,2.1,10.1,94,201901,164
60.9998,-172.83648,S-24,41,2019,7/19/19 15:49,0.012,0.401,rose sea star,Crossaster papposus,81095,66,2.3,10.5,94,201901,171
60.99848,-173.46873,S-25,41,2019,7/19/19 18:48,0.003,0.2,rose sea star,Crossaster papposus,81095,75,2.2,10.7,94,201901,172
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,0.0595,3.5371,rose sea star,Crossaster papposus,81095,155,4.5,7.3,162,201901,68
60.32021,-174.09317,Q-26,43,2019,7/17/19 12:48,0.065,2.8344,rose sea star,Crossaster papposus,81095,91,2.5,11.2,162,201901,155
60.14588,-173.76572,QP2625,43,2019,7/17/19 15:10,0.1092,6.561,rose sea star,Crossaster papposus,81095,87,2.6,11.3,162,201901,156
59.64903,-173.23965,O-25,43,2019,7/18/19 7:41,0.0659,3.2662,rose sea star,Crossaster papposus,81095,96,2.9,10.8,162,201901,158
60.00824,-173.29398,P-25,43,2019,7/18/19 12:39,0.3691,28.3373,rose sea star,Crossaster papposus,81095,75,2.4,10.2,162,201901,160
59.99665,-172.69437,P-24,43,2019,7/18/19 15:38,0.1749,9.9765,rose sea star,Crossaster papposus,81095,67,2.5,8.4,162,201901,161
60.15575,-172.36572,QP2423,43,2019,7/18/19 18:12,0.0099,1.3322,rose sea star,Crossaster papposus,81095,58,3.6,8,162,201901,162
60.15574,-172.97577,QP2524,43,2019,7/19/19 7:40,0.2566,26.6935,rose sea star,Crossaster papposus,81095,60,2.9,7.1,162,201901,163
60.30535,-173.38023,Q-25,43,2019,7/19/19 12:07,0.0465,3.8786,rose sea star,Crossaster papposus,81095,63,2.8,9.4,162,201901,165
60.65047,-173.46578,R-25,41,2019,7/19/19 14:58,0.0149,0.8278,rose sea star,Crossaster papposus,81095,65,2.9,9.9,162,201901,166
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,0.1088,0.8367,rose sea star,Crossaster papposus,81095,148,1.7,10,162,201901,186
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,0.0599,4.3694,,Pteraster sp.,81310,155,4.5,7.3,162,201901,68
57.32315,-170.1704,H-21,42,2019,7/4/19 9:48,0.2091,1.2131,,Pteraster jordani,81316,53,7.2,8.6,162,201901,113
57.68252,-165.2586,I-05,31,2019,6/16/19 7:03,0.0033,0.2184,obscure sea star,Pteraster obscurus,81355,61,4,8.8,94,201901,63
57.34543,-165.22465,H-05,31,2019,6/16/19 9:40,0.1019,1.8241,obscure sea star,Pteraster obscurus,81355,68,3.7,9,94,201901,64
57.01066,-165.22331,G-05,31,2019,6/16/19 12:10,0.3054,3.4315,obscure sea star,Pteraster obscurus,81355,71,3.9,9.3,94,201901,65
56.67772,-165.21241,F-05,31,2019,6/16/19 14:39,0.1274,2.3429,obscure sea star,Pteraster obscurus,81355,76,3.9,9.6,94,201901,66
57.34135,-167.75688,H-01,31,2019,6/25/19 12:49,0.2358,3.0253,obscure sea star,Pteraster obscurus,81355,73,3.8,9.2,94,201901,86
57.64986,-167.12238,I-02,31,2019,6/27/19 7:09,0.63,9.7583,obscure sea star,Pteraster obscurus,81355,68,3.6,9.2,94,201901,92
58.02437,-168.44444,J-18,42,2019,6/28/19 9:37,0.0845,0.8989,obscure sea star,Pteraster obscurus,81355,70,3.5,9.3,94,201901,98
58.3141,-172.91488,K-25,61,2019,7/15/19 10:27,0.0473,0.9862,obscure sea star,Pteraster obscurus,81355,109,3.8,11.6,94,201901,150
58.99056,-173.06274,M-25,61,2019,7/15/19 15:59,0.0462,0.5685,obscure sea star,Pteraster obscurus,81355,106,3.4,11.4,94,201901,152
59.32145,-173.14999,N-25,43,2019,7/15/19 18:37,0.0464,0.8036,obscure sea star,Pteraster obscurus,81355,100,3.2,11.7,94,201901,153
59.49626,-172.86179,ON2524,43,2019,7/16/19 9:56,0.0996,0.5928,obscure sea star,Pteraster obscurus,81355,94,3,11.1,94,201901,155
59.65889,-172.57127,O-24,43,2019,7/16/19 13:04,0.0628,1.2392,obscure sea star,Pteraster obscurus,81355,84,2.8,11,94,201901,156
59.83152,-172.91294,PO2524,43,2019,7/16/19 18:59,0.0516,1.179,obscure sea star,Pteraster obscurus,81355,80,2.4,10.7,94,201901,158
59.66747,-171.90611,O-23,43,2019,7/17/19 10:26,0.0319,1.1609,obscure sea star,Pteraster obscurus,81355,78,2.6,10.9,94,201901,160
59.00625,-174.3638,M-27,61,2019,7/22/19 7:30,0.0615,1.8154,obscure sea star,Pteraster obscurus,81355,127,3.7,10.1,94,201901,177
59.32005,-175.7512,N-29,61,2019,7/23/19 10:22,0.0746,1.9619,obscure sea star,Pteraster obscurus,81355,137,3.2,9.7,94,201901,182
59.33352,-176.36483,N-30,61,2019,7/23/19 13:10,0.032,0.7808,obscure sea star,Pteraster obscurus,81355,136,3,9.7,94,201901,183
59.65955,-176.5238,O-30,61,2019,7/23/19 15:57,0.0324,2.538,obscure sea star,Pteraster obscurus,81355,136,2.4,9.9,94,201901,184
59.66695,-175.89689,O-29,61,2019,7/23/19 18:29,0.1234,2.131,obscure sea star,Pteraster obscurus,81355,137,3.2,9.8,94,201901,185
60.00301,-175.89775,P-29,61,2019,7/24/19 7:34,0.0211,0.3942,obscure sea star,Pteraster obscurus,81355,129,3.1,9.9,94,201901,186
60.00054,-176.65216,P-30,61,2019,7/24/19 10:27,0.0585,1.1971,obscure sea star,Pteraster obscurus,81355,142,1.9,9.7,94,201901,187
59.99736,-177.1865,P-31,61,2019,7/24/19 13:21,0.0598,0.9809,obscure sea star,Pteraster obscurus,81355,136,2.6,,94,201901,188
60.32537,-177.38186,Q-31,61,2019,7/24/19 16:16,0.4966,10.1471,obscure sea star,Pteraster obscurus,81355,148,2.3,9.8,94,201901,189
60.68319,-176.8278,R-30,61,2019,7/25/19 7:42,0.0294,0.9472,obscure sea star,Pteraster obscurus,81355,129,2.5,9.8,94,201901,190
60.33399,-176.72058,Q-30,61,2019,7/25/19 10:31,0.0164,0.6092,obscure sea star,Pteraster obscurus,81355,136,1.9,9.8,94,201901,191
60.32518,-176.02738,Q-29,61,2019,7/25/19 13:32,0.0069,0.4153,obscure sea star,Pteraster obscurus,81355,121,3.1,9.9,94,201901,192
60.66132,-176.19445,R-29,61,2019,7/25/19 16:19,0.2008,3.5654,obscure sea star,Pteraster obscurus,81355,119,2.5,9.9,94,201901,193
60.68529,-175.45973,R-28,61,2019,7/26/19 10:19,0.0443,0.6326,obscure sea star,Pteraster obscurus,81355,106,2.3,10.1,94,201901,196
61.99285,-174.49934,V-26,82,2019,7/28/19 13:09,0.0354,0.659,obscure sea star,Pteraster obscurus,81355,74,-0.3,10.6,94,201901,205
55.67489,-164.00599,C-07,31,2019,6/11/19 17:14,0.4093,2.3587,obscure sea star,Pteraster obscurus,81355,95,5.1,9.3,162,201901,37
57.01591,-166.47521,G-03,31,2019,6/24/19 15:52,0.2932,4.1348,obscure sea star,Pteraster obscurus,81355,74,4.1,9.7,162,201901,76
56.98066,-165.84069,G-04,31,2019,6/25/19 6:58,0.086,1.6547,obscure sea star,Pteraster obscurus,81355,72,4,10,162,201901,77
57.3211,-165.86474,H-04,31,2019,6/25/19 9:57,0.53,7.2882,obscure sea star,Pteraster obscurus,81355,68,3.7,9.7,162,201901,78
57.6547,-165.88003,I-04,31,2019,6/25/19 12:53,0.0741,3.1154,obscure sea star,Pteraster obscurus,81355,64,3.8,9.7,162,201901,79
57.99431,-170.34749,J-21,42,2019,7/6/19 9:35,0.0366,0.6204,obscure sea star,Pteraster obscurus,81355,74,4,9.1,162,201901,122
58.31121,-170.3781,K-21,41,2019,7/6/19 11:57,0.2426,3.7706,obscure sea star,Pteraster obscurus,81355,74,3.5,9,162,201901,123
59.3445,-171.82701,N-23,43,2019,7/8/19 6:59,0.0201,0.4183,obscure sea star,Pteraster obscurus,81355,79,2.8,9.3,162,201901,130
58.34597,-171.65172,K-23,41,2019,7/8/19 15:00,0.0249,0.4111,obscure sea star,Pteraster obscurus,81355,96,3.7,11.6,162,201901,133
58.32507,-173.56697,K-26,61,2019,7/15/19 12:23,0.0111,0.3695,obscure sea star,Pteraster obscurus,81355,115,3.8,10.6,162,201901,145
58.65356,-173.62373,L-26,61,2019,7/16/19 7:41,0.0442,0.7189,obscure sea star,Pteraster obscurus,81355,127,3.8,11.5,162,201901,148
58.97838,-173.7082,M-26,61,2019,7/16/19 10:24,0.038,0.3694,obscure sea star,Pteraster obscurus,81355,118,3.6,11.6,162,201901,149
60.34982,-175.39316,Q-28,61,2019,7/20/19 7:45,0.0136,0.2059,obscure sea star,Pteraster obscurus,81355,111,2.6,10.1,162,201901,168
59.99504,-177.89548,P-32,61,2019,7/23/19 18:15,1.7641,17.9104,obscure sea star,Pteraster obscurus,81355,141,2.7,9.6,162,201901,180
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,0.5598,13.3874,obscure sea star,Pteraster obscurus,81355,148,1.7,10,162,201901,186
61.0005,-177.67224,S-31,90,2019,7/27/19 7:45,0.0516,0.6503,obscure sea star,Pteraster obscurus,81355,136,1.5,10.5,162,201901,187
61.00589,-177.00325,S-30,90,2019,7/27/19 10:16,0.0765,0.8449,obscure sea star,Pteraster obscurus,81355,122,2.3,10.1,162,201901,188
55.99973,-168.22279,D-18,50,2019,6/23/19 15:43,1.2096,3.5749,pincushion sea star,Diplopteraster multipes,81360,150,4.4,9.2,94,201901,77
56.67724,-172.59582,F-25,61,2019,7/14/19 7:33,0.6538,1.465,pincushion sea star,Diplopteraster multipes,81360,134,4.4,10.8,94,201901,145
57.69571,-173.4015,I-26,61,2019,7/14/19 15:49,0.188,0.1804,pincushion sea star,Diplopteraster multipes,81360,147,4,11.2,162,201901,142
58.33233,-174.28411,K-27,61,2019,7/15/19 15:19,0.4493,1.8878,pincushion sea star,Diplopteraster multipes,81360,155,4,10.9,162,201901,146
56.99285,-159.14847,G-15,10,2019,6/3/19 7:04,116.5748,2934.0414,purple-orange sea star,Asterias amurensis,81742,35,7.3,8.2,94,201901,2
57.33416,-159.06407,H-15,10,2019,6/3/19 11:36,36.2595,441.5017,purple-orange sea star,Asterias amurensis,81742,49,6,8.2,94,201901,4
57.6253,-159.02686,I-15,10,2019,6/3/19 15:19,36.186,1083.2977,purple-orange sea star,Asterias amurensis,81742,45,6.2,6.8,94,201901,5
57.97464,-158.98148,J-15,10,2019,6/3/19 19:02,10.501,149.6096,purple-orange sea star,Asterias amurensis,81742,39,6.5,8.1,94,201901,7
58.28618,-159.97773,K-13,10,2019,6/4/19 7:47,69.4817,807.9485,purple-orange sea star,Asterias amurensis,81742,39,6.4,9,94,201901,9
58.01526,-160.2015,J-13,10,2019,6/4/19 10:10,57.7634,317.773,purple-orange sea star,Asterias amurensis,81742,51,6.1,7,94,201901,10
57.69052,-160.25799,I-13,31,2019,6/4/19 13:15,77.2719,666.0463,purple-orange sea star,Asterias amurensis,81742,54,5.5,7.5,94,201901,11
57.34125,-160.29398,H-13,31,2019,6/4/19 16:12,100.278,357.3542,purple-orange sea star,Asterias amurensis,81742,61,5,7.5,94,201901,12
56.68875,-159.70454,F-14,10,2019,6/5/19 18:57,98.8778,199.471,purple-orange sea star,Asterias amurensis,81742,35,7.7,8,94,201901,13
56.66937,-160.35115,F-13,31,2019,6/6/19 7:06,20.7491,249.4646,purple-orange sea star,Asterias amurensis,81742,60,5.5,8.1,94,201901,15
56.67444,-160.94185,F-12,31,2019,6/6/19 10:15,51.4558,160.1651,purple-orange sea star,Asterias amurensis,81742,71,5,7.8,94,201901,16
56.34667,-160.96492,E-12,10,2019,6/6/19 12:56,106.9068,2813.3371,purple-orange sea star,Asterias amurensis,81742,54,5.9,8.2,94,201901,17
56.32843,-161.60782,E-11,10,2019,6/6/19 15:48,9.7336,72.1666,purple-orange sea star,Asterias amurensis,81742,64,4.9,8.6,94,201901,18
56.65096,-161.59646,F-11,31,2019,6/6/19 18:36,4.1827,34.3061,purple-orange sea star,Asterias amurensis,81742,88,4.6,8.4,94,201901,19
56.9865,-161.55186,G-11,31,2019,6/7/19 7:08,15.0047,77.2141,purple-orange sea star,Asterias amurensis,81742,69,4.8,8.1,94,201901,20
57.30906,-161.55211,H-11,31,2019,6/7/19 9:49,30.5644,489.8449,purple-orange sea star,Asterias amurensis,81742,56,5.8,8,94,201901,21
57.65035,-161.48532,I-11,10,2019,6/7/19 12:32,35.4223,655.6373,purple-orange sea star,Asterias amurensis,81742,53,5.4,8.2,94,201901,22
57.984,-161.4658,J-11,10,2019,6/7/19 15:13,70.5226,562.6297,purple-orange sea star,Asterias amurensis,81742,55,6.1,9.6,94,201901,23
58.6944,-162.69589,L-09,10,2019,6/8/19 7:56,9.3186,60.2684,purple-orange sea star,Asterias amurensis,81742,22,8,7.9,94,201901,25
58.35716,-162.72763,K-09,10,2019,6/8/19 10:52,44.616,380.8032,purple-orange sea star,Asterias amurensis,81742,32,7.8,7.9,94,201901,26
58.02696,-162.73477,J-09,10,2019,6/8/19 13:36,79.2665,971.3412,purple-orange sea star,Asterias amurensis,81742,41,6.6,7.5,94,201901,27
57.68728,-162.7304,I-09,10,2019,6/8/19 16:12,97.2381,1227.6847,purple-orange sea star,Asterias amurensis,81742,44,6.6,7.4,94,201901,28
57.3478,-162.74769,H-09,10,2019,6/8/19 18:41,28.1354,645.3751,purple-orange sea star,Asterias amurensis,81742,48,6.2,7.6,94,201901,29
57.01481,-162.7846,G-09,31,2019,6/9/19 7:09,7.5987,128.383,purple-orange sea star,Asterias amurensis,81742,60,4.8,8.1,94,201901,30
56.66986,-162.81097,F-09,31,2019,6/9/19 9:48,31.3516,508.9682,purple-orange sea star,Asterias amurensis,81742,72,4.2,8.5,94,201901,31
56.35025,-162.79048,E-09,31,2019,6/9/19 12:23,8.0008,30.923,purple-orange sea star,Asterias amurensis,81742,78,4.3,8.8,94,201901,32
56.00527,-162.79824,D-09,31,2019,6/9/19 15:04,19.2428,164.6523,purple-orange sea star,Asterias amurensis,81742,79,4.5,9.1,94,201901,33
55.99372,-163.39367,D-08,31,2019,6/10/19 7:08,5.1849,29.6832,purple-orange sea star,Asterias amurensis,81742,88,4.5,8.9,94,201901,34
56.32909,-163.41739,E-08,31,2019,6/10/19 11:22,19.8692,266.959,purple-orange sea star,Asterias amurensis,81742,85,4.3,8.9,94,201901,36
56.64909,-163.3981,F-08,31,2019,6/10/19 13:55,28.7923,580.5875,purple-orange sea star,Asterias amurensis,81742,75,4.1,8.9,94,201901,37
57.00133,-163.39803,G-08,31,2019,6/11/19 7:07,16.0909,202.0849,purple-orange sea star,Asterias amurensis,81742,65,4.1,8.3,94,201901,40
57.31535,-163.37845,H-08,10,2019,6/11/19 9:53,18.5311,204.6279,purple-orange sea star,Asterias amurensis,81742,53,5.3,7.4,94,201901,41
57.65533,-163.38971,I-08,10,2019,6/11/19 12:39,55.7786,657.6703,purple-orange sea star,Asterias amurensis,81742,47,6.6,6.9,94,201901,42
57.98683,-163.38382,J-08,10,2019,6/11/19 15:19,152.3676,2152.1609,purple-orange sea star,Asterias amurensis,81742,44,6.2,8,94,201901,43
58.31899,-163.36655,K-08,10,2019,6/11/19 17:47,47.9321,862.0562,purple-orange sea star,Asterias amurensis,81742,37,6.5,9.6,94,201901,44
59.66797,-165.93182,O-04,20,2019,6/13/19 7:12,0.5724,3.9781,purple-orange sea star,Asterias amurensis,81742,23,8.8,8.7,94,201901,46
59.6672,-166.61919,O-03,20,2019,6/13/19 10:38,0.5006,3.513,purple-orange sea star,Asterias amurensis,81742,28,7.7,7.8,94,201901,48
59.67003,-167.25037,O-02,20,2019,6/13/19 12:53,8.0084,42.8469,purple-orange sea star,Asterias amurensis,81742,31,5.9,6.1,94,201901,49
59.36035,-167.27609,N-02,20,2019,6/13/19 15:33,3.6249,36.0721,purple-orange sea star,Asterias amurensis,81742,32,6.4,6.7,94,201901,50
59.33483,-166.64095,N-03,20,2019,6/13/19 18:07,32.9331,284.9041,purple-orange sea star,Asterias amurensis,81742,29,7.1,7.3,94,201901,51
59.33907,-163.96075,N-07,10,2019,6/14/19 7:58,10.5866,268.6308,purple-orange sea star,Asterias amurensis,81742,22,9.5,10,94,201901,53
59.33327,-164.62613,N-06,10,2019,6/14/19 10:29,4.3412,40.4193,purple-orange sea star,Asterias amurensis,81742,23,9.7,10.7,94,201901,54
59.32674,-165.29107,N-05,20,2019,6/14/19 12:50,0.5373,4.5572,purple-orange sea star,Asterias amurensis,81742,21,9.2,9.5,94,201901,55
59.33136,-165.94042,N-04,20,2019,6/14/19 15:05,1.6134,38.815,purple-orange sea star,Asterias amurensis,81742,24,8.5,9.1,94,201901,56
59.0166,-166.5581,M-03,20,2019,6/14/19 18:32,13.5878,147.7201,purple-orange sea star,Asterias amurensis,81742,34,6.8,6.8,94,201901,57
59.0037,-165.9422,M-04,20,2019,6/15/19 7:02,11.8628,103.3344,purple-orange sea star,Asterias amurensis,81742,31,7.4,7.4,94,201901,58
59.01031,-165.30847,M-05,10,2019,6/15/19 9:34,3.9244,40.6278,purple-orange sea star,Asterias amurensis,81742,29,7.6,7.6,94,201901,59
58.68496,-165.29102,L-05,10,2019,6/15/19 12:01,60.8413,1020.7623,purple-orange sea star,Asterias amurensis,81742,39,6.6,7.9,94,201901,60
58.35432,-165.28144,K-05,10,2019,6/15/19 14:29,34.5808,488.5178,purple-orange sea star,Asterias amurensis,81742,44,6.2,8.4,94,201901,61
58.01945,-165.25038,J-05,10,2019,6/15/19 17:06,89.0167,1685.9596,purple-orange sea star,Asterias amurensis,81742,50,6.3,8.1,94,201901,62
57.68252,-165.2586,I-05,31,2019,6/16/19 7:03,5.3901,99.808,purple-orange sea star,Asterias amurensis,81742,61,4,8.8,94,201901,63
57.34543,-165.22465,H-05,31,2019,6/16/19 9:40,53.3043,395.3836,purple-orange sea star,Asterias amurensis,81742,68,3.7,9,94,201901,64
57.01066,-165.22331,G-05,31,2019,6/16/19 12:10,0.039,0.4289,purple-orange sea star,Asterias amurensis,81742,71,3.9,9.3,94,201901,65
56.67772,-165.21241,F-05,31,2019,6/16/19 14:39,48.6583,184.8758,purple-orange sea star,Asterias amurensis,81742,76,3.9,9.6,94,201901,66
56.65689,-165.83554,F-04,31,2019,6/16/19 17:10,1.3789,6.9928,purple-orange sea star,Asterias amurensis,81742,79,4,9.8,94,201901,67
56.67795,-166.42057,F-03,31,2019,6/17/19 7:12,21.8937,148.2463,purple-orange sea star,Asterias amurensis,81742,84,4.2,9.5,94,201901,68
56.34468,-166.41512,E-03,31,2019,6/17/19 9:47,0.3109,2.1511,purple-orange sea star,Asterias amurensis,81742,103,4.7,9.3,94,201901,69
56.00619,-166.39997,D-03,50,2019,6/17/19 12:20,0.0221,0.3154,purple-orange sea star,Asterias amurensis,81742,123,4.6,9.4,94,201901,70
56.65396,-167.6742,F-01,31,2019,6/24/19 15:46,0.3015,5.598,purple-orange sea star,Asterias amurensis,81742,103,4.5,9.7,94,201901,82
56.97769,-167.68022,G-01,31,2019,6/24/19 18:26,14.5938,157.0732,purple-orange sea star,Asterias amurensis,81742,77,4.3,9.3,94,201901,83
56.9902,-168.33563,G-18,32,2019,6/25/19 7:13,0.8922,12.6186,purple-orange sea star,Asterias amurensis,81742,81,4.3,9.2,94,201901,84
57.30999,-168.38158,H-18,32,2019,6/25/19 9:51,2.7283,39.938,purple-orange sea star,Asterias amurensis,81742,74,4.1,8.9,94,201901,85
57.34135,-167.75688,H-01,31,2019,6/25/19 12:49,0.2559,1.5127,purple-orange sea star,Asterias amurensis,81742,73,3.8,9.2,94,201901,86
57.33582,-167.13461,H-02,31,2019,6/25/19 15:30,11.2889,67.6957,purple-orange sea star,Asterias amurensis,81742,70,3.9,9.4,94,201901,87
