Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2009,-635,-5376,-137655,88,200901,114,56.67339,-169.51801,56.65985,-169.4781,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,77,80,2.879,16.252,10210,yellowfin sole,Limanda aspera,3.492,7,0.046789508,74.63211624,149.6061895,3-Oct-19
EBS_SHELF,2009,-635,-5365,-137171,88,200901,103,59.02197,-169.8373,58.99752,-169.8354,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,64,2.719,16.052,10210,yellowfin sole,Limanda aspera,185.026,653,0.043645388,4239.302444,14961.48917,3-Oct-19
EBS_SHELF,2009,-635,-5390,,88,200901,128,58.34588,-171.0061,58.37132,-171.0081,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.829,17.587,10210,yellowfin sole,Limanda aspera,0,0,0.049753623,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5404,-138630,88,200901,142,61.00445,-172.14079,61.01271,-172.1908,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,2.862,18.284,10210,yellowfin sole,Limanda aspera,0.848,4,0.052328808,16.20522294,76.43973086,3-Oct-19
EBS_SHELF,2009,-635,-5373,-137533,88,200901,111,57.18486,-169.3313,57.16182,-169.3148,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,2.746,16.03,10210,yellowfin sole,Limanda aspera,20.56,37,0.04401838,467.0776162,840.5579669,3-Oct-19
EBS_SHELF,2009,-635,-5375,,88,200901,113,56.83575,-169.93739,56.83809,-169.89301,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,73,2.732,16.88,10210,yellowfin sole,Limanda aspera,0,0,0.04611616,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5379,-137765,88,200901,117,57.13021,-170.487,57.11225,-170.4574,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,49,52,2.686,16.27,10210,yellowfin sole,Limanda aspera,37.258,93,0.04370122,852.5620109,2128.087042,3-Oct-19
EBS_SHELF,2009,-635,-5385,-137921,88,200901,123,57.50072,-170.58389,57.5261,-170.58591,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.822,16.825,10210,yellowfin sole,Limanda aspera,160.496,324,0.04748015,3380.275757,6823.904305,3-Oct-19
EBS_SHELF,2009,-635,-5387,-137997,88,200901,125,57.8342,-170.60069,57.83709,-170.6476,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2.812,17.153,10210,yellowfin sole,Limanda aspera,0.566,3,0.048234236,11.73440375,62.19648633,3-Oct-19
EBS_SHELF,2009,-635,-5341,,88,200901,79,54.99879,-165.7193,55.00509,-165.7634,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,127,130,2.911,18.008,10210,yellowfin sole,Limanda aspera,0,0,0.052421288,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5661,,88,200901,168,59.64416,-175.12309,59.66705,-175.097,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,124,126,2.944,18.225,10210,yellowfin sole,Limanda aspera,0,0,0.0536544,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5664,,88,200901,171,60.65267,-175.4612,60.67592,-175.4346,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.969,18.218,10210,yellowfin sole,Limanda aspera,0,0,0.054089242,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5678,,88,200901,185,60.66665,-178.1759,60.64088,-178.1694,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,158,160,2.885,18.362,10210,yellowfin sole,Limanda aspera,0,0,0.05297437,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5685,,88,200901,192,59.00756,-175.7336,58.98113,-175.7336,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,130,132,2.937,17.807,10210,yellowfin sole,Limanda aspera,0,0,0.052299159,0,0,3-Oct-19
EBS_SHELF,2009,-635,-5657,,88,200901,164,59.65921,-174.4456,59.6861,-174.4503,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,2.998,17.633,10210,yellowfin sole,Limanda aspera,0,0,0.052863734,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4966,-117517,89,200901,17,57.66341,-161.4944,57.68962,-161.4929,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,52,54,2.914,16.58,10210,yellowfin sole,Limanda aspera,1527.485,9435,0.04831412,31615.70572,195284.5255,3-Oct-19
EBS_SHELF,2009,-634,-4967,-117548,89,200901,18,57.98702,-161.47591,58.01255,-161.4847,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,53,55,2.888,16.291,10210,yellowfin sole,Limanda aspera,590.202,3190,0.047048408,12544.56899,67802.50673,3-Oct-19
EBS_SHELF,2009,-634,-4971,-117651,89,200901,22,57.67922,-162.74879,57.65368,-162.7509,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,42,44,2.841,16.415,10210,yellowfin sole,Limanda aspera,312.034,1926,0.046635015,6690.981015,41299.43992,3-Oct-19
EBS_SHELF,2009,-634,-4975,-117776,89,200901,26,55.67551,-162.8062,55.66732,-162.8486,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,49,51,2.826,16.58,10210,yellowfin sole,Limanda aspera,156.636,423,0.04685508,3342.988636,9027.836469,3-Oct-19
EBS_SHELF,2009,-634,-4989,-118296,89,200901,40,58.67727,-163.9684,58.66249,-164.00951,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,31,34,2.898,15.6,10210,yellowfin sole,Limanda aspera,596.62,4350,0.0452088,13196.9882,96220.20492,3-Oct-19
EBS_SHELF,2009,-634,-4995,-118467,89,200901,46,58.34779,-165.2961,58.32125,-165.29221,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,43,46,2.958,16.58,10210,yellowfin sole,Limanda aspera,334.74,2016,0.04904364,6825.349831,41106.24742,3-Oct-19
EBS_SHELF,2009,-634,-5208,-121768,89,200901,90,59.65241,-167.9483,59.67855,-167.9599,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,33,36,2.979,14.76,10210,yellowfin sole,Limanda aspera,216.03,1029,0.04397004,4913.118114,23402.29847,3-Oct-19
EBS_SHELF,2009,-634,-4963,-117414,89,200901,14,56.66507,-161.6028,56.69131,-161.59821,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,2.93,17.002,10210,yellowfin sole,Limanda aspera,217.271,804,0.04981586,4361.482468,16139.43832,3-Oct-19
EBS_SHELF,2009,-634,-4979,,89,200901,30,55.01582,-164.5976,55.04076,-164.5809,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,63,2.968,16.952,10210,yellowfin sole,Limanda aspera,0,0,0.050313536,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4980,,89,200901,31,55.32846,-164.5703,55.35466,-164.5641,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,100,2.939,17.82,10210,yellowfin sole,Limanda aspera,0,0,0.05237298,0,0,3-Oct-19
EBS_SHELF,2009,-634,-4982,-118025,89,200901,33,55.69225,-164.0126,55.71871,-164.02029,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,91,93,2.98,17.82,10210,yellowfin sole,Limanda aspera,4.743,8,0.0531036,89.31597858,150.6489202,3-Oct-19
EBS_SHELF,2009,-634,-5250,-123391,89,200901,133,59.65707,-170.58031,59.68233,-170.59689,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.959,17.512,10210,yellowfin sole,Limanda aspera,1.15,3,0.051818008,22.1930569,57.89493104,3-Oct-19
EBS_SHELF,2009,-634,-5255,-123595,89,200901,138,60.65132,-172.7252,60.67178,-172.7623,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,42,44,3.05,16.122,10210,yellowfin sole,Limanda aspera,61.58,266,0.0491721,1252.336183,5409.571688,3-Oct-19
EBS_SHELF,2009,-634,-5264,-124000,89,200901,147,57.99879,-171.6082,57.98497,-171.56461,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,3.008,17.62,10210,yellowfin sole,Limanda aspera,3.062,8,0.05300096,57.77253846,150.9406622,3-Oct-19
EBS_SHELF,2009,-634,-5726,,89,200901,169,60.65165,-174.7962,60.67838,-174.7905,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.989,18.236,10210,yellowfin sole,Limanda aspera,0,0,0.054507404,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5220,-122169,89,200901,102,57.8493,-168.7717,57.8309,-168.7364,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.934,17.559,10210,yellowfin sole,Limanda aspera,23.626,55,0.051518106,458.5960516,1067.585831,3-Oct-19
EBS_SHELF,2009,-634,-5236,-122789,89,200901,119,57.82164,-169.95129,57.82306,-170,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.906,17.16,10210,yellowfin sole,Limanda aspera,47.782,107,0.04986696,958.1895508,2145.709303,3-Oct-19
EBS_SHELF,2009,-634,-5259,-123797,89,200901,142,60.17046,-172.34891,60.15495,-172.304,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,56,58,3.038,17.299,10210,yellowfin sole,Limanda aspera,52.12,258,0.052554362,991.7349962,4909.202399,3-Oct-19
EBS_SHELF,2009,-634,-5020,,89,200901,71,55.34632,-165.79359,55.32378,-165.76871,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,118,120,2.961,18.638,10210,yellowfin sole,Limanda aspera,0,0,0.055187118,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5708,,89,200901,150,56.66473,-171.9552,56.64627,-171.92101,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,124,126,2.936,16.894,10210,yellowfin sole,Limanda aspera,0,0,0.049600784,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5712,,89,200901,154,57.66976,-173.3896,57.69955,-173.4012,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,145,146,3.384,19.142,10210,yellowfin sole,Limanda aspera,0,0,0.064776528,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5744,,89,200901,187,58.98935,-176.30659,59.01687,-176.3047,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,3.06,17.584,10210,yellowfin sole,Limanda aspera,0,0,0.05380704,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5747,,89,200901,190,59.97563,-176.71339,60.00259,-176.717,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,138,140,3.004,18.19,10210,yellowfin sole,Limanda aspera,0,0,0.05464276,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5748,,89,200901,191,60.00026,-175.9651,60.0004,-175.9097,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,127,129,3.099,17.502,10210,yellowfin sole,Limanda aspera,0,0,0.054238698,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5725,,89,200901,168,60.33554,-174.68559,60.33679,-174.7403,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,100,102,3.031,17.897,10210,yellowfin sole,Limanda aspera,0,0,0.054245807,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5727,,89,200901,170,60.98701,-174.88091,61.01448,-174.8802,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,90,92,3.053,17.872,10210,yellowfin sole,Limanda aspera,0,0,0.054563216,0,0,3-Oct-19
EBS_SHELF,2009,-634,-5733,-140077,89,200901,176,62.00484,-174.4736,61.99963,-174.5321,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,71,73,3.125,18.173,10210,yellowfin sole,Limanda aspera,0.22,1,0.056790625,3.873878831,17.60854014,3-Oct-19
EBS_SHELF,2009,-634,-5734,-140120,89,200901,177,61.01132,-176.3071,60.98579,-176.2841,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,109,111,3.1,17.845,10210,yellowfin sole,Limanda aspera,0.87,3,0.0553195,15.72682327,54.23042508,3-Oct-19
EBS_SHELF,2010,-658,-6393,-161323,89,201001,34,57.98952,-163.37885,58.01585,-163.38577,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,43,2.964,15.924,10210,yellowfin sole,Limanda aspera,644.455,2589,0.047198736,13654.07328,54853.16386,3-Oct-19
EBS_SHELF,2010,-658,-6395,-161387,89,201001,36,58.65422,-163.35712,58.68087,-163.36392,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,30,33,2.991,14.519,10210,yellowfin sole,Limanda aspera,4254.237,16438,0.043426329,97964.46299,378526.1241,3-Oct-19
EBS_SHELF,2010,-658,-6401,-161507,89,201001,42,58.65238,-164.02345,58.67732,-164.01198,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,33,35,2.857,14.519,10210,yellowfin sole,Limanda aspera,608.686,2010,0.041480783,14673.92744,48456.17307,3-Oct-19
EBS_SHELF,2010,-658,-6371,-160594,89,201001,12,56.6664,-160.35235,56.66497,-160.40148,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,3.03,16.764,10210,yellowfin sole,Limanda aspera,465.341,1283,0.05079492,9161.172023,25258.43135,3-Oct-19
EBS_SHELF,2010,-658,-6373,-160660,89,201001,14,56.98043,-160.9652,57.00645,-160.95612,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.951,16.764,10210,yellowfin sole,Limanda aspera,522.537,1695,0.049470564,10562.58425,34262.79919,3-Oct-19
EBS_SHELF,2010,-658,-6383,-161002,89,201001,24,56.34735,-162.18957,56.32002,-162.19742,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,3.084,17.34,10210,yellowfin sole,Limanda aspera,510.693,1596,0.05347656,9549.847634,29844.85165,3-Oct-19
EBS_SHELF,2010,-658,-6406,-161638,89,201001,47,57.33808,-164.61882,57.31208,-164.62318,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,65,2.901,16.723,10210,yellowfin sole,Limanda aspera,509.648,1694,0.048513423,10505.29871,34918.171,3-Oct-19
EBS_SHELF,2010,-658,-6410,,89,201001,51,56.01172,-164.58473,55.98453,-164.58043,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,91,93,3.038,17.715,10210,yellowfin sole,Limanda aspera,0,0,0.05381817,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6425,-162351,89,201001,66,57.32115,-165.86723,57.34672,-165.87728,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.912,16.764,10210,yellowfin sole,Limanda aspera,1111.043,3624,0.048816768,22759.45429,74236.78684,3-Oct-19
EBS_SHELF,2010,-658,-6739,-176365,89,201001,126,58.99992,-171.10603,59.00082,-171.16038,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,76,3.143,18.661,10210,yellowfin sole,Limanda aspera,1.4,6,0.058651523,23.86979789,102.2991338,3-Oct-19
EBS_SHELF,2010,-658,-6741,,89,201001,128,59.00032,-172.40567,58.9997,-172.45753,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,97,98,2.992,18.279,10210,yellowfin sole,Limanda aspera,0,0,0.054690768,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6417,,89,201001,58,54.97447,-165.757,55.00278,-165.76032,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,129,131,3.161,18.245,10210,yellowfin sole,Limanda aspera,0,0,0.057672445,0,0,3-Oct-19
EBS_SHELF,2010,-658,-6420,,89,201001,61,55.65345,-165.80338,55.67978,-165.80635,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,2.942,18.016,10210,yellowfin sole,Limanda aspera,0,0,0.053003072,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6145,-172324,162,201001,26,57.68525,-162.75318,57.66167,-162.75808,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,43,2.643,15.319,10210,yellowfin sole,Limanda aspera,1730.617,8772,0.040488117,42743.82531,216656.1611,3-Oct-19
EBS_SHELF,2010,-659,-6146,-172345,162,201001,27,57.3415,-162.75698,57.31743,-162.75638,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,46,48,2.681,16.345,10210,yellowfin sole,Limanda aspera,137.483,477,0.043820945,3137.380994,10885.20569,3-Oct-19
EBS_SHELF,2010,-659,-6164,-173016,162,201001,45,58.68892,-165.32418,58.66437,-165.32953,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,37,39,2.753,15.57,10210,yellowfin sole,Limanda aspera,255.108,1104,0.04286421,5951.538591,25755.75288,3-Oct-19
EBS_SHELF,2010,-659,-6183,-173824,162,201001,64,58.32432,-166.56127,58.3487,-166.56925,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,45,47,2.753,15.436,10210,yellowfin sole,Limanda aspera,101.83,511,0.042495308,2396.264548,12024.85696,3-Oct-19
EBS_SHELF,2010,-659,-6185,-173908,162,201001,66,58.9837,-166.57915,59.00818,-166.57873,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,32,34,2.73,15.383,10210,yellowfin sole,Limanda aspera,270.302,1704,0.04199559,6436.437731,40575.68902,3-Oct-19
EBS_SHELF,2010,-659,-6198,-174391,162,201001,79,59.33922,-168.59645,59.33425,-168.5491,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,39,42,2.762,15.62,10210,yellowfin sole,Limanda aspera,742.43,5738,0.04314244,17208.80877,133001.286,3-Oct-19
EBS_SHELF,2010,-659,-6131,-171901,162,201001,12,57.00165,-160.32503,56.9773,-160.33335,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.756,16.24,10210,yellowfin sole,Limanda aspera,104.35,369,0.04475744,2331.455955,8244.43936,3-Oct-19
EBS_SHELF,2010,-659,-6152,-172580,162,201001,33,55.34085,-164.02772,55.36408,-164.01295,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,78,80,2.751,16.771,10210,yellowfin sole,Limanda aspera,94.562,201,0.046137021,2049.590501,4356.588172,3-Oct-19
EBS_SHELF,2010,-659,-6155,-172685,162,201001,36,56.31975,-163.96402,56.34403,-163.97398,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,83,85,2.77,17.364,10210,yellowfin sole,Limanda aspera,237.351,580,0.04809828,4934.708684,12058.64326,3-Oct-19
EBS_SHELF,2010,-659,-6168,-173154,162,201001,49,57.34807,-165.23485,57.32345,-165.23192,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,2.748,16.959,10210,yellowfin sole,Limanda aspera,207.85,796,0.046603332,4459.981531,17080.32378,3-Oct-19
EBS_SHELF,2010,-659,-6180,-173673,162,201001,61,57.3202,-166.48458,57.34407,-166.48552,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.663,16.705,10210,yellowfin sole,Limanda aspera,374.233,1071,0.044485415,8412.487554,24075.30648,3-Oct-19
EBS_SHELF,2010,-659,-6597,-165648,162,201001,154,58.3568,-169.74183,58.33188,-169.73555,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.795,17.227,10210,yellowfin sole,Limanda aspera,4.76,16,0.048149465,98.85883467,332.2986039,3-Oct-19
EBS_SHELF,2010,-659,-6575,-164678,162,201001,132,57.99965,-168.45828,57.99873,-168.4109,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.814,17.01,10210,yellowfin sole,Limanda aspera,37.503,110,0.04786614,783.4974786,2298.075425,3-Oct-19
EBS_SHELF,2010,-659,-6576,-164738,162,201001,133,57.83157,-169.31233,57.83258,-169.3592,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,66,2.796,16.21,10210,yellowfin sole,Limanda aspera,21.91,87,0.04532316,483.4173081,1919.548416,3-Oct-19
EBS_SHELF,2010,-659,-6585,-165138,162,201001,142,57.09658,-170.46602,57.11975,-170.48438,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,46,49,2.811,15.211,10210,yellowfin sole,Limanda aspera,11.981,51,0.042758121,280.204081,1192.755874,3-Oct-19
EBS_SHELF,2010,-659,-6605,-165988,162,201001,162,60.35162,-172.06122,60.32715,-172.07017,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,56,59,2.764,16.959,10210,yellowfin sole,Limanda aspera,3.338,13,0.046874676,71.21115888,277.3352503,3-Oct-19
EBS_SHELF,2010,-659,-6876,,162,201001,187,59.5051,-172.92903,59.50928,-172.87908,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,91,93,2.876,17.654,10210,yellowfin sole,Limanda aspera,0,0,0.050772904,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6547,,162,201001,101,55.66142,-168.18833,55.6816,-168.2149,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,2.799,18.672,10210,yellowfin sole,Limanda aspera,0,0,0.052262928,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6563,,162,201001,120,58.32187,-173.56598,58.34822,-173.56878,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,2.933,17.981,10210,yellowfin sole,Limanda aspera,0,0,0.052738273,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6564,,162,201001,121,58.65285,-173.6119,58.6699,-173.64552,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,124,126,2.728,18.054,10210,yellowfin sole,Limanda aspera,0,0,0.049251312,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6894,,162,201001,205,60.33958,-177.42093,60.33132,-177.37588,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,144,147,2.663,18.04,10210,yellowfin sole,Limanda aspera,0,0,0.04804052,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6895,,162,201001,206,60.33273,-176.7364,60.3322,-176.68747,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,137,2.714,18.04,10210,yellowfin sole,Limanda aspera,0,0,0.04896056,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6904,,162,201001,215,60.6696,-176.83733,60.66803,-176.78723,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,127,129,2.753,18.04,10210,yellowfin sole,Limanda aspera,0,0,0.04966412,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6909,,162,201001,220,60.00048,-175.22412,59.99732,-175.27262,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,114,117,2.737,17.529,10210,yellowfin sole,Limanda aspera,0,0,0.047976873,0,0,3-Oct-19
EBS_SHELF,2010,-659,-6873,,162,201001,184,59.6677,-173.87413,59.66732,-173.82585,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,102,104,2.731,17.11,10210,yellowfin sole,Limanda aspera,0,0,0.04672741,0,0,3-Oct-19
EBS_SHELF,2011,-663,-7511,-202955,89,201101,20,58.31845,-162.04305,58.32395,-162.06583,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,44,47,1.473,15.663,10210,yellowfin sole,Limanda aspera,208.76,794,0.023071599,9048.354212,34414.60646,3-Oct-19
EBS_SHELF,2011,-663,-7516,-203089,89,201101,25,57.34195,-162.7577,57.3285,-162.75993,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,46,49,1.503,15.663,10210,yellowfin sole,Limanda aspera,544.89,2839,0.023541489,23145.94459,120595.6004,3-Oct-19
EBS_SHELF,2011,-663,-7533,-203746,89,201101,42,58.65483,-164.00888,58.67997,-164.012,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,33,36,2.804,14.701,10210,yellowfin sole,Limanda aspera,1308.038,6204,0.041221604,31731.85595,150503.6049,3-Oct-19
EBS_SHELF,2011,-663,-7553,-204550,89,201101,62,58.98475,-166.58533,59.00988,-166.5892,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,32,35,2.807,14.994,10210,yellowfin sole,Limanda aspera,212.68,502,0.042088158,5053.202851,11927.34545,3-Oct-19
EBS_SHELF,2011,-663,-7557,-204677,89,201101,66,59.3333,-167.92167,59.30753,-167.92108,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,37,40,2.87,14.64,10210,yellowfin sole,Limanda aspera,268.01,2667,0.0420168,6378.639021,63474.61016,3-Oct-19
EBS_SHELF,2011,-663,-7558,-204697,89,201101,68,59.0088,-167.91043,58.9856,-167.89332,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,39,42,2.769,14.64,10210,yellowfin sole,Limanda aspera,110.72,706,0.04053816,2731.253713,17415.68932,3-Oct-19
EBS_SHELF,2011,-663,-7520,-203213,89,201101,29,56.01857,-163.38845,55.9919,-163.38337,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,86,89,2.992,16.341,10210,yellowfin sole,Limanda aspera,18.788,48,0.048892272,384.2734083,981.7502447,3-Oct-19
